# distance(pc) r21 co21(Jy/b.km/s) co21snr co21(Jy/b.km/s) co10snr peak(Jy/b) disp(km/s) w1(Jy/b) w2(Jy/b) w3(Jy/b), r21mask
6147 0 0 0 0 0 0 0 0 0 0 0
6244 0 0 0 0 0 0 0 0 0 0 0
6342 0 0 0 0 0 0 0 0 0 0 0
6442 0 0 0 0 0 0 0 0 0 0 0
6542 0 0 0 0 0 0 0 0 0 0 0
6644 0 0 0 0 0 0 0 0 0 0 0
6747 0 0 0 0 0 0 0 0 0 0 0
6851 0 0 0 0 0 0 0 0 0 0 0
6956 0 0 0 0 0 0 0 0 0 0 0
7062 0 0 0 0 0 0 0 0 0 0 0
7168 0 0 0 0 0 0 0 0 0 0 0
7276 0 0 0 0 0 0 0 0 0 0 0
7385 0 0 0 0 0 0 0 0 0 0 0
7494 0 0 0 0 0 0 0 0 0 0 0
7518 0 0 0 0 0 0 0 0 0 0 0
7410 0 0 0 0 0 0 0 0 0 0 0
7303 0 0 0 0 0 0 0 0 0 0 0
7197 0 0 0 0 0 0 0 0 0 0 0
7092 0 0 0 0 0 0 0 0 0 0 0
6988 0 0 0 0 0 0 0 0 0 0 0
6885 0 0 0 0 0 0 0 0 0 0 0
6783 0 0 0 0 0 0 0 0 0 0 0
6682 0 0 0 0 0 0 0 0 0 0 0
6582 0 0 0 0 0 0 0 0 0 0 0
6483 0 0 0 0 0 0 0 0 0 0 0
6386 0 0 0 0 0 0 0 0 0 0 0
6290 0 0 0 0 0 0 0 0 0 0 0
6195 0 0 0 0 0 0 0 0 0 0 0
6102 0 0 0 0 0 0 0 0 0 0 0
6010 0 0 0 0 0 0 0 0 0 0 0
5920 0 0 0 0 0 0 0 0 0 0 0
5831 0 0 0 0 0 0 0 0 0 0 0
5745 0 0 0 0 0 0 0 0 0 0 0
5660 0 0 0 0 0 0 0 0 0 0 0
5577 0 0 0 0 0 0 0 0 0 0 0
5496 0 0 0 0 0 0 0 0 0 0 0
5417 0 0 0 0 0 0 0 0 0 0 0
5340 0 0 0 0 0 0 0 0 0 0 0
5265 0 0 0 0 0 0 0 0 0 0 0
5193 0 0 0 0 0 0 0 0 0 0 0
5123 0 0 0 0 0 0 0 0 0 0 0
5056 0 0 0 0 0 0 0 0 0 0 0
4992 0 0 0 0 0 0 0 0 0 0 0
4930 0 0 0 0 0 0 0 0 0 0 0
4871 0 0 0 0 0 0 0 0 0 0 0
4815 0 0 0 0 0 0 0 0 0 0 0
4762 0 0 0 0 0 0 0 0 0 0 0
4712 0 0 0 0 0 0 0 0 0 0 0
4666 0 4 7 0 0 0 5 0 0 0 0
4623 0 5 8 0 0 0 6 0 0 0 0
4583 0 5 9 0 0 0 6 0 0 0 0
4547 0 5 8 0 0 0 6 0 0 0 0
4515 0 5 9 0 0 0 6 0 0 0 0
4486 0 8 12 0 0 0 7 0 0 0 0
4462 0 11 16 0 0 0 7 0 0 0 0
4441 1 13 20 2 5 0 7 0 0 0 1
4424 0 16 22 5 8 0 6 0 0 0 1
4411 0 19 26 6 11 1 6 0 0 0 1
4402 0 21 29 10 14 1 6 0 0 0 -1
4397 0 23 31 12 17 1 6 0 0 0 -1
4396 0 23 31 13 19 1 7 0 0 0 -1
4399 0 20 27 12 17 1 7 0 0 0 -1
4406 0 16 22 10 14 0 7 0 0 0 -1
4417 0 12 16 6 11 0 7 0 0 0 -1
4432 0 8 12 3 7 0 7 0 0 0 -1
4451 0 6 10 2 5 0 8 0 0 0 -1
4474 1 6 9 1 3 0 8 0 0 0 1
4501 1 5 8 1 3 0 8 0 0 0 1
4531 0 5 8 0 0 0 7 0 0 0 0
4566 0 4 8 0 0 0 6 0 0 0 0
4603 0 5 8 0 0 0 7 0 0 0 0
4645 0 5 8 0 0 0 6 0 0 0 0
4690 0 5 8 0 0 0 6 0 0 0 0
4738 1 6 9 1 3 0 6 0 0 0 1
4789 1 5 10 1 3 0 5 0 0 0 1
4844 1 6 11 1 3 0 5 0 0 0 1
4901 0 7 12 0 0 0 5 0 0 0 0
4961 0 7 12 0 0 0 4 0 0 0 0
5025 0 6 11 0 0 0 4 0 0 0 0
5091 0 5 10 0 0 0 4 0 0 0 0
5159 0 6 9 0 0 0 5 0 0 0 0
5230 0 6 10 0 0 0 6 0 0 0 0
5304 0 7 11 0 0 0 6 0 0 0 0
5379 0 7 11 0 0 0 6 0 0 0 0
5457 0 6 11 0 0 0 5 0 0 0 0
5537 0 5 10 0 0 0 5 0 0 0 0
5619 0 6 9 0 0 0 7 0 0 0 0
5703 0 5 8 0 0 0 7 0 0 0 0
5789 0 4 7 0 0 0 5 0 0 0 0
5877 0 3 6 0 0 0 4 0 0 0 0
5966 0 3 6 0 0 0 4 0 0 0 0
6057 0 1 4 0 0 0 2 0 0 0 0
6150 0 0 0 0 0 0 0 0 0 0 0
6244 0 0 0 0 0 0 0 0 0 0 0
6339 0 0 0 0 0 0 0 0 0 0 0
6436 0 0 0 0 0 0 0 0 0 0 0
6534 0 0 0 0 0 0 0 0 0 0 0
6633 0 0 0 0 0 0 0 0 0 0 0
6734 0 0 0 0 0 0 0 0 0 0 0
6835 0 0 0 0 0 0 0 0 0 0 0
6938 0 0 0 0 0 0 0 0 0 0 0
7042 0 0 0 0 0 0 0 0 0 0 0
7146 0 0 0 0 0 0 0 0 0 0 0
7252 0 0 0 0 0 0 0 0 0 0 0
7358 0 0 0 0 0 0 0 0 0 0 0
7466 0 0 0 0 0 0 0 0 0 0 0
7574 0 0 0 0 0 0 0 0 0 0 0
7598 0 0 0 0 0 0 0 0 0 0 0
7491 0 0 0 0 0 0 0 0 0 0 0
7386 0 0 0 0 0 0 0 0 0 0 0
7281 0 0 0 0 0 0 0 0 0 0 0
7177 0 0 0 0 0 0 0 0 0 0 0
7074 0 0 0 0 0 0 0 0 0 0 0
6972 0 0 0 0 0 0 0 0 0 0 0
6872 0 0 0 0 0 0 0 0 0 0 0
6772 0 0 0 0 0 0 0 0 0 0 0
6673 0 0 0 0 0 0 0 0 0 0 0
6576 0 0 0 0 0 0 0 0 0 0 0
6480 0 0 0 0 0 0 0 0 0 0 0
6386 0 0 0 0 0 0 0 0 0 0 0
6292 0 0 0 0 0 0 0 0 0 0 0
6201 0 0 0 0 0 0 0 0 0 0 0
6111 0 0 0 0 0 0 0 0 0 0 0
6022 0 0 0 0 0 0 0 0 0 0 0
5935 0 0 0 0 0 0 0 0 0 0 0
5850 0 0 0 0 0 0 0 0 0 0 0
5766 0 0 0 0 0 0 0 0 0 0 0
5685 0 0 0 0 0 0 0 0 0 0 0
5606 0 0 0 0 0 0 0 0 0 0 0
5528 0 0 0 0 0 0 0 0 0 0 0
5453 0 0 0 0 0 0 0 0 0 0 0
5380 0 0 0 0 0 0 0 0 0 0 0
5309 0 0 0 0 0 0 0 0 0 0 0
5241 0 0 0 0 0 0 0 0 0 0 0
5175 0 0 0 0 0 0 0 0 0 0 0
5112 0 0 0 0 0 0 0 0 0 0 0
5052 0 0 0 0 0 0 0 0 0 0 0
4995 0 0 0 0 0 0 0 0 0 0 0
4940 0 0 0 0 0 0 0 0 0 0 0
4889 0 0 0 0 0 0 0 0 0 0 0
4840 0 0 0 0 0 0 0 0 0 0 0
4795 0 1 4 0 0 0 2 0 0 0 0
4753 0 5 8 0 0 0 6 0 0 0 0
4715 0 5 9 0 0 0 5 0 0 0 0
4680 0 5 8 0 0 0 5 0 0 0 0
4649 0 5 9 0 0 0 6 0 0 0 0
4621 0 7 11 0 0 0 7 0 0 0 0
4597 0 9 14 0 0 0 7 0 0 0 0
4577 2 12 18 1 4 0 7 0 0 0 1
4560 0 13 21 3 7 0 6 0 0 0 1
4548 0 16 22 5 11 1 6 0 0 0 1
4539 0 18 24 7 15 1 6 0 0 0 -1
4534 0 19 26 11 16 1 6 0 0 0 -1
4533 0 20 27 12 17 1 6 0 0 0 -1
4536 0 19 25 10 17 1 6 0 0 0 -1
4543 0 16 22 8 14 1 6 0 0 0 -1
4554 0 12 19 6 11 0 6 0 0 0 -1
4568 0 10 15 5 8 0 6 0 0 0 -1
4587 0 8 12 3 6 0 7 0 0 0 -1
4609 1 6 10 1 4 0 8 0 0 0 1
4635 1 6 9 1 3 0 8 0 0 0 1
4665 1 5 8 1 3 0 7 0 0 0 1
4698 0 5 8 0 0 0 6 0 0 0 0
4735 0 4 7 0 0 0 5 0 0 0 0
4775 0 4 7 0 0 0 5 0 0 0 0
4819 0 3 6 0 0 0 5 0 0 0 0
4866 0 4 7 0 0 0 5 0 0 0 0
4916 0 4 8 0 0 0 5 0 0 0 0
4969 0 5 9 0 0 0 5 0 0 0 0
5025 0 6 11 0 0 0 5 0 0 0 0
5084 0 6 11 0 0 0 4 0 0 0 0
5146 0 6 11 0 0 0 4 0 0 0 0
5210 0 6 10 0 0 0 4 0 0 0 0
5277 0 7 10 0 0 0 5 0 0 0 0
5347 0 7 11 0 0 0 6 0 0 0 0
5419 0 6 12 0 0 0 5 0 0 0 0
5493 0 6 12 0 0 0 5 0 0 0 0
5569 0 6 11 0 0 0 5 0 0 0 0
5648 0 5 9 0 0 0 5 0 0 0 0
5728 0 4 7 0 0 0 5 0 0 0 0
5811 0 2 6 0 0 0 4 0 0 0 0
5895 0 2 5 0 0 0 3 0 0 0 0
5981 0 1 4 0 0 0 2 0 0 0 0
6069 0 1 3 0 0 0 2 0 0 0 0
6158 0 0 0 0 0 0 0 0 0 0 0
6249 0 0 0 0 0 0 0 0 0 0 0
6342 0 0 0 0 0 0 0 0 0 0 0
6436 0 0 0 0 0 0 0 0 0 0 0
6531 0 0 0 0 0 0 0 0 0 0 0
6628 0 0 0 0 0 0 0 0 0 0 0
6726 0 0 0 0 0 0 0 0 0 0 0
6825 0 0 0 0 0 0 0 0 0 0 0
6925 0 0 0 0 0 0 0 0 0 0 0
7027 0 0 0 0 0 0 0 0 0 0 0
7129 0 0 0 0 0 0 0 0 0 0 0
7232 0 0 0 0 0 0 0 0 0 0 0
7337 0 0 0 0 0 0 0 0 0 0 0
7442 0 0 0 0 0 0 0 0 0 0 0
7548 0 0 0 0 0 0 0 0 0 0 0
7655 0 0 0 0 0 0 0 0 0 0 0
7680 0 0 0 0 0 0 0 0 0 0 0
7574 0 0 0 0 0 0 0 0 0 0 0
7470 0 0 0 0 0 0 0 0 0 0 0
7366 0 0 0 0 0 0 0 0 0 0 0
7264 0 0 0 0 0 0 0 0 0 0 0
7162 0 0 0 0 0 0 0 0 0 0 0
7062 0 0 0 0 0 0 0 0 0 0 0
6962 0 0 0 0 0 0 0 0 0 0 0
6864 0 0 0 0 0 0 0 0 0 0 0
6767 0 0 0 0 0 0 0 0 0 0 0
6671 0 0 0 0 0 0 0 0 0 0 0
6576 0 0 0 0 0 0 0 0 0 0 0
6483 0 0 0 0 0 0 0 0 0 0 0
6391 0 0 0 0 0 0 0 0 0 0 0
6301 0 0 0 0 0 0 0 0 0 0 0
6212 0 0 0 0 0 0 0 0 0 0 0
6125 0 0 0 0 0 0 0 0 0 0 0
6040 0 0 0 0 0 0 0 0 0 0 0
5956 0 0 0 0 0 0 0 0 0 0 0
5874 0 0 0 0 0 0 0 0 0 0 0
5794 0 0 0 0 0 0 0 0 0 0 0
5717 0 0 0 0 0 0 0 0 0 0 0
5641 0 0 0 0 0 0 0 0 0 0 0
5567 0 0 0 0 0 0 0 0 0 0 0
5496 0 0 0 0 0 0 0 0 0 0 0
5427 0 0 0 0 0 0 0 0 0 0 0
5360 0 0 0 0 0 0 0 0 0 0 0
5296 0 0 0 0 0 0 0 0 0 0 0
5234 0 0 0 0 0 0 0 0 0 0 0
5175 0 0 0 0 0 0 0 0 0 0 0
5119 0 0 0 0 0 0 0 0 0 0 0
5066 0 0 0 0 0 0 0 0 0 0 0
5016 0 0 0 0 0 0 0 0 0 0 0
4969 0 0 0 0 0 0 0 0 0 0 0
4925 0 0 0 0 0 0 0 0 0 0 0
4884 0 3 7 0 0 0 4 0 0 0 0
4847 0 5 8 0 0 0 5 0 0 0 0
4813 0 5 8 0 0 0 5 0 0 0 0
4782 0 5 8 0 0 0 6 0 0 0 0
4756 0 5 10 0 0 0 5 0 0 0 0
4732 0 8 12 0 0 0 6 0 0 0 0
4713 1 10 15 1 3 0 6 0 0 0 1
4697 0 11 17 3 7 0 6 0 0 0 1
4684 0 12 19 5 10 0 6 0 0 0 -1
4676 0 14 20 6 13 0 6 0 0 0 -1
4671 0 15 23 8 14 1 5 0 0 0 -1
4670 0 17 25 9 15 1 5 0 0 0 -1
4673 0 17 25 9 15 1 5 0 0 0 -1
4680 0 16 24 8 14 1 5 0 0 0 -1
4691 0 14 21 7 11 0 5 0 0 0 -1
4705 0 11 17 5 9 0 6 0 0 0 -1
4723 0 9 14 4 8 0 6 0 0 0 -1
4745 0 8 12 2 6 0 7 0 0 0 1
4770 1 6 10 1 4 0 8 0 0 0 1
4799 1 5 9 1 3 0 6 0 0 0 1
4831 1 5 9 1 3 0 5 0 0 0 1
4867 0 5 9 0 0 0 5 0 0 0 0
4906 0 4 8 0 0 0 4 0 0 0 0
4949 0 4 7 0 0 0 5 0 0 0 0
4994 0 4 7 0 0 0 5 0 0 0 0
5043 0 4 8 0 0 0 6 0 0 0 0
5095 0 6 10 0 0 0 6 0 0 0 0
5150 0 7 12 0 0 0 5 0 0 0 0
5207 0 7 13 0 0 0 5 0 0 0 0
5268 0 7 13 0 0 0 5 0 0 0 0
5331 0 8 12 0 0 0 6 0 0 0 0
5396 0 8 12 0 0 0 6 0 0 0 0
5464 0 7 11 0 0 0 6 0 0 0 0
5535 0 6 11 0 0 0 5 0 0 0 0
5607 0 6 10 0 0 0 5 0 0 0 0
5682 0 5 9 0 0 0 4 0 0 0 0
5759 0 4 8 0 0 0 5 0 0 0 0
5838 0 3 6 0 0 0 5 0 0 0 0
5919 0 2 5 0 0 0 4 0 0 0 0
6002 0 1 3 0 0 0 2 0 0 0 0
6087 0 1 3 0 0 0 2 0 0 0 0
6173 0 0 0 0 0 0 0 0 0 0 0
6261 0 0 0 0 0 0 0 0 0 0 0
6351 0 0 0 0 0 0 0 0 0 0 0
6442 0 0 0 0 0 0 0 0 0 0 0
6534 0 0 0 0 0 0 0 0 0 0 0
6628 0 0 0 0 0 0 0 0 0 0 0
6723 0 0 0 0 0 0 0 0 0 0 0
6820 0 0 0 0 0 0 0 0 0 0 0
6918 0 0 0 0 0 0 0 0 0 0 0
7017 0 0 0 0 0 0 0 0 0 0 0
7117 0 0 0 0 0 0 0 0 0 0 0
7218 0 0 0 0 0 0 0 0 0 0 0
7320 0 0 0 0 0 0 0 0 0 0 0
7423 0 0 0 0 0 0 0 0 0 0 0
7527 0 0 0 0 0 0 0 0 0 0 0
7632 0 0 0 0 0 0 0 0 0 0 0
7738 0 0 0 0 0 0 0 0 0 0 0
7763 0 0 0 0 0 0 0 0 0 0 0
7659 0 0 0 0 0 0 0 0 0 0 0
7556 0 0 0 0 0 0 0 0 0 0 0
7453 0 0 0 0 0 0 0 0 0 0 0
7352 0 0 0 0 0 0 0 0 0 0 0
7252 0 0 0 0 0 0 0 0 0 0 0
7152 0 0 0 0 0 0 0 0 0 0 0
7054 0 0 0 0 0 0 0 0 0 0 0
6957 0 0 0 0 0 0 0 0 0 0 0
6861 0 0 0 0 0 0 0 0 0 0 0
6767 0 0 0 0 0 0 0 0 0 0 0
6674 0 0 0 0 0 0 0 0 0 0 0
6582 0 0 0 0 0 0 0 0 0 0 0
6492 0 0 0 0 0 0 0 0 0 0 0
6403 0 0 0 0 0 0 0 0 0 0 0
6316 0 0 0 0 0 0 0 0 0 0 0
6230 0 0 0 0 0 0 0 0 0 0 0
6146 0 0 0 0 0 0 0 0 0 0 0
6064 0 0 0 0 0 0 0 0 0 0 0
5984 0 0 0 0 0 0 0 0 0 0 0
5905 0 0 0 0 0 0 0 0 0 0 0
5829 0 0 0 0 0 0 0 0 0 0 0
5754 0 0 0 0 0 0 0 0 0 0 0
5682 0 0 0 0 0 0 0 0 0 0 0
5612 0 0 0 0 0 0 0 0 0 0 0
5545 0 0 0 0 0 0 0 0 0 0 0
5479 0 0 0 0 0 0 0 0 0 0 0
5417 0 0 0 0 0 0 0 0 0 0 0
5357 0 0 0 0 0 0 0 0 0 0 0
5299 0 0 0 0 0 0 0 0 0 0 0
5244 0 0 0 0 0 0 0 0 0 0 0
5193 0 0 0 0 0 0 0 0 0 0 0
5144 0 0 0 0 0 0 0 0 0 0 0
5098 0 0 0 0 0 0 0 0 0 0 0
5055 0 0 0 0 0 0 0 0 0 0 0
5015 0 0 0 0 0 0 0 0 0 0 0
4979 0 3 7 0 0 0 4 0 0 0 0
4946 0 4 8 0 0 0 6 0 0 0 0
4916 0 4 8 0 0 0 6 0 0 0 0
4890 0 6 10 0 0 0 6 0 0 0 0
4868 0 6 11 0 0 0 4 0 0 0 0
4849 1 8 13 1 3 0 5 0 0 0 1
4833 1 9 14 1 5 0 5 0 0 0 1
4821 0 10 15 4 8 0 5 0 0 0 -1
4813 0 10 17 4 10 0 5 0 0 0 -1
4809 0 11 20 5 11 0 5 0 0 0 -1
4808 0 14 21 6 12 1 5 0 0 0 -1
4811 0 15 23 7 13 1 5 0 0 0 -1
4817 0 15 23 7 12 1 5 0 0 0 -1
4828 0 15 22 7 11 1 5 0 0 0 -1
4841 0 13 20 6 10 0 5 0 0 0 -1
4859 0 11 17 5 9 0 6 0 0 0 -1
4880 0 9 14 4 8 0 6 0 0 0 -1
4905 0 7 13 3 6 0 6 0 0 0 -1
4933 0 6 12 1 5 0 6 0 0 0 1
4964 1 6 11 1 4 0 5 0 0 0 1
4999 1 6 11 1 3 0 4 0 0 0 1
5038 0 7 10 2 4 0 5 0 0 0 1
5079 0 6 10 0 0 0 5 0 0 0 0
5123 0 6 10 0 0 0 6 0 0 0 0
5171 0 7 11 0 0 0 7 0 0 0 0
5222 0 9 13 0 0 0 8 0 0 0 0
5275 0 10 15 0 0 0 7 0 0 0 0
5331 0 11 16 0 0 0 7 0 0 0 0
5390 0 10 16 0 0 0 7 0 0 0 0
5452 0 10 15 0 0 0 7 0 0 0 0
5516 0 9 13 0 0 0 7 0 0 0 0
5583 0 7 11 0 0 0 6 0 0 0 0
5652 0 5 9 0 0 0 5 0 0 0 0
5723 0 4 8 0 0 0 5 0 0 0 0
5796 0 3 6 0 0 0 5 0 0 0 0
5872 0 3 6 0 0 0 5 0 0 0 0
5949 0 2 5 0 0 0 4 0 0 0 0
6029 0 1 3 0 0 0 2 0 0 0 0
6110 0 0 0 0 0 0 0 0 0 0 0
6193 0 0 0 0 0 0 0 0 0 0 0
6278 0 0 0 0 0 0 0 0 0 0 0
6365 0 0 0 0 0 0 0 0 0 0 0
6453 0 0 0 0 0 0 0 0 0 0 0
6543 0 0 0 0 0 0 0 0 0 0 0
6634 0 0 0 0 0 0 0 0 0 0 0
6726 0 0 0 0 0 0 0 0 0 0 0
6820 0 0 0 0 0 0 0 0 0 0 0
6916 0 0 0 0 0 0 0 0 0 0 0
7012 0 0 0 0 0 0 0 0 0 0 0
7110 0 0 0 0 0 0 0 0 0 0 0
7208 0 0 0 0 0 0 0 0 0 0 0
7308 0 0 0 0 0 0 0 0 0 0 0
7409 0 0 0 0 0 0 0 0 0 0 0
7511 0 0 0 0 0 0 0 0 0 0 0
7614 0 0 0 0 0 0 0 0 0 0 0
7718 0 0 0 0 0 0 0 0 0 0 0
7823 0 0 0 0 0 0 0 0 0 0 0
7848 0 0 0 0 0 0 0 0 0 0 0
7745 0 0 0 0 0 0 0 0 0 0 0
7643 0 0 0 0 0 0 0 0 0 0 0
7542 0 0 0 0 0 0 0 0 0 0 0
7442 0 0 0 0 0 0 0 0 0 0 0
7343 0 0 0 0 0 0 0 0 0 0 0
7245 0 0 0 0 0 0 0 0 0 0 0
7148 0 0 0 0 0 0 0 0 0 0 0
7052 0 0 0 0 0 0 0 0 0 0 0
6958 0 0 0 0 0 0 0 0 0 0 0
6865 0 0 0 0 0 0 0 0 0 0 0
6773 0 0 0 0 0 0 0 0 0 0 0
6682 0 0 0 0 0 0 0 0 0 0 0
6593 0 0 0 0 0 0 0 0 0 0 0
6506 0 0 0 0 0 0 0 0 0 0 0
6420 0 0 0 0 0 0 0 0 0 0 0
6336 0 0 0 0 0 0 0 0 0 0 0
6253 0 0 0 0 0 0 0 0 0 0 0
6173 0 0 0 0 0 0 0 0 0 0 0
6094 0 0 0 0 0 0 0 0 0 0 0
6017 0 0 0 0 0 0 0 0 0 0 0
5942 0 0 0 0 0 0 0 0 0 0 0
5869 0 0 0 0 0 0 0 0 0 0 0
5798 0 0 0 0 0 0 0 0 0 0 0
5730 0 0 0 0 0 0 0 0 0 0 0
5664 0 0 0 0 0 0 0 0 0 0 0
5600 0 0 0 0 0 0 0 0 0 0 0
5539 0 0 0 0 0 0 0 0 0 0 0
5480 0 0 0 0 0 0 0 0 0 0 0
5424 0 0 0 0 0 0 0 0 0 0 0
5370 0 0 0 0 0 0 0 0 0 0 0
5320 0 0 0 0 0 0 0 0 0 0 0
5272 0 0 0 0 0 0 0 0 0 0 0
5227 0 0 0 0 0 0 0 0 0 0 0
5186 0 0 0 0 0 0 0 0 0 0 0
5147 0 0 0 0 0 0 0 0 0 0 0
5112 0 0 0 0 0 0 0 0 0 0 0
5080 0 1 4 0 0 0 2 0 0 0 0
5051 0 4 7 0 0 0 5 0 0 0 0
5025 0 6 10 0 0 0 6 0 0 0 0
5003 0 6 11 0 0 0 4 0 0 0 0
4985 0 7 12 0 0 0 4 0 0 0 0
4970 1 7 12 1 4 0 4 0 0 0 1
4958 1 7 11 1 5 0 5 0 0 0 1
4950 0 7 12 3 6 0 5 0 0 0 -1
4946 0 8 14 3 7 0 5 0 0 0 -1
4945 0 10 17 4 9 0 5 0 0 0 -1
4948 0 12 21 5 10 0 5 0 0 0 -1
4954 0 14 21 6 11 1 5 0 0 0 -1
4964 0 14 22 6 11 1 5 0 0 0 -1
4978 0 14 21 6 10 1 5 0 0 0 -1
4995 0 12 19 6 10 0 5 0 0 0 -1
5016 0 11 16 5 9 0 6 0 0 0 -1
5040 0 8 15 3 7 0 6 0 0 0 -1
5067 0 8 14 2 6 0 5 0 0 0 1
5098 1 7 13 1 5 0 5 0 0 0 1
5132 0 7 13 2 6 0 4 0 0 0 1
5169 0 8 13 2 5 0 5 0 0 0 1
5209 0 8 13 2 4 0 5 0 0 0 1
5253 0 8 12 0 0 0 6 0 0 0 0
5299 0 9 13 0 0 0 8 0 0 0 0
5349 0 11 16 0 0 0 9 0 0 0 0
5401 0 14 19 0 0 0 9 0 0 0 0
5456 0 14 21 0 0 0 7 0 0 0 0
5514 0 13 20 0 0 0 7 0 0 0 0
5574 0 12 18 0 0 0 7 0 0 0 0
5637 0 10 15 0 0 0 6 0 0 0 0
5702 0 7 11 0 0 0 6 0 0 0 0
5769 0 4 7 0 0 0 5 0 0 0 0
5839 0 2 4 0 0 0 3 0 0 0 0
5911 0 0 2 0 0 0 2 0 0 0 0
5985 0 0 0 0 0 0 0 0 0 0 0
6061 0 0 0 0 0 0 0 0 0 0 0
6140 0 0 0 0 0 0 0 0 0 0 0
6220 0 0 0 0 0 0 0 0 0 0 0
6301 0 0 0 0 0 0 0 0 0 0 0
6385 0 0 0 0 0 0 0 0 0 0 0
6470 0 0 0 0 0 0 0 0 0 0 0
6557 0 0 0 0 0 0 0 0 0 0 0
6645 0 0 0 0 0 0 0 0 0 0 0
6735 0 0 0 0 0 0 0 0 0 0 0
6826 0 0 0 0 0 0 0 0 0 0 0
6919 0 0 0 0 0 0 0 0 0 0 0
7013 0 0 0 0 0 0 0 0 0 0 0
7108 0 0 0 0 0 0 0 0 0 0 0
7204 0 0 0 0 0 0 0 0 0 0 0
7302 0 0 0 0 0 0 0 0 0 0 0
7400 0 0 0 0 0 0 0 0 0 0 0
7500 0 0 0 0 0 0 0 0 0 0 0
7601 0 0 0 0 0 0 0 0 0 0 0
7702 0 0 0 0 0 0 0 0 0 0 0
7805 0 0 0 0 0 0 0 0 0 0 0
7909 0 0 0 0 0 0 0 0 0 0 0
7935 0 0 0 0 0 0 0 0 0 0 0
7833 0 0 0 0 0 0 0 0 0 0 0
7732 0 0 0 0 0 0 0 0 0 0 0
7632 0 0 0 0 0 0 0 0 0 0 0
7533 0 0 0 0 0 0 0 0 0 0 0
7435 0 0 0 0 0 0 0 0 0 0 0
7338 0 0 0 0 0 0 0 0 0 0 0
7243 0 0 0 0 0 0 0 0 0 0 0
7148 0 0 0 0 0 0 0 0 0 0 0
7055 0 0 0 0 0 0 0 0 0 0 0
6963 0 0 0 0 0 0 0 0 0 0 0
6873 0 0 0 0 0 0 0 0 0 0 0
6784 0 0 0 0 0 0 0 0 0 0 0
6696 0 0 0 0 0 0 0 0 0 0 0
6610 0 0 0 0 0 0 0 0 0 0 0
6526 0 0 0 0 0 0 0 0 0 0 0
6443 0 0 0 0 0 0 0 0 0 0 0
6362 0 0 0 0 0 0 0 0 0 0 0
6283 0 0 0 0 0 0 0 0 0 0 0
6205 0 0 0 0 0 0 0 0 0 0 0
6130 0 0 0 0 0 0 0 0 0 0 0
6056 0 0 0 0 0 0 0 0 0 0 0
5985 0 0 0 0 0 0 0 0 0 0 0
5915 0 0 0 0 0 0 0 0 0 0 0
5848 0 0 0 0 0 0 0 0 0 0 0
5783 0 0 0 0 0 0 0 0 0 0 0
5721 0 0 0 0 0 0 0 0 0 0 0
5661 0 0 0 0 0 0 0 0 0 0 0
5604 0 0 0 0 0 0 0 0 0 0 0
5549 0 0 0 0 0 0 0 0 0 0 0
5497 0 0 0 0 0 0 0 0 0 0 0
5447 0 0 0 0 0 0 0 0 0 0 0
5401 0 0 0 0 0 0 0 0 0 0 0
5357 0 0 0 0 0 0 0 0 0 0 0
5316 0 0 0 0 0 0 0 0 0 0 0
5279 0 0 0 0 0 0 0 0 0 0 0
5244 0 0 0 0 0 0 0 0 0 0 0
5213 0 0 0 0 0 0 0 0 0 0 0
5185 0 1 4 0 0 0 2 0 0 0 0
5160 0 3 7 0 0 0 3 0 0 0 0
5139 0 5 10 0 0 0 4 0 0 0 0
5121 0 6 10 0 0 0 4 0 0 0 0
5106 0 5 10 0 0 0 4 0 0 0 0
5095 0 4 9 1 3 0 4 0 0 0 1
5087 0 5 8 1 4 0 5 0 0 0 1
5083 0 5 10 1 4 0 5 0 0 0 1
5083 0 7 13 2 6 0 5 0 0 0 -1
5085 0 9 16 3 7 0 5 0 0 0 -1
5092 0 11 20 4 9 0 4 0 0 0 -1
5101 0 13 20 6 10 1 5 0 0 0 -1
5115 0 13 21 6 10 1 5 0 0 0 -1
5131 0 13 19 6 10 0 5 0 0 0 -1
5151 0 11 17 5 9 0 6 0 0 0 -1
5175 0 9 16 5 8 0 6 0 0 0 -1
5201 0 8 14 3 7 0 5 0 0 0 -1
5231 0 8 14 3 7 0 4 0 0 0 -1
5265 0 9 14 3 7 0 4 0 0 0 1
5301 0 9 14 3 6 0 5 0 0 0 1
5340 0 9 14 2 5 0 5 0 0 0 1
5383 0 9 14 0 0 0 5 0 0 0 0
5428 0 10 14 0 0 0 7 0 0 0 0
5476 0 12 17 0 0 0 8 0 0 0 0
5528 0 13 21 0 0 0 7 0 0 0 0
5581 0 15 23 0 0 0 7 0 0 0 0
5638 0 15 23 0 0 0 6 0 0 0 0
5697 0 13 20 0 0 0 6 0 0 0 0
5758 0 10 16 0 0 0 6 0 0 0 0
5822 0 6 11 0 0 0 5 0 0 0 0
5888 0 3 6 0 0 0 4 0 0 0 0
5957 0 0 2 0 0 0 2 0 0 0 0
6027 0 0 0 0 0 0 0 0 0 0 0
6100 0 0 0 0 0 0 0 0 0 0 0
6175 0 0 0 0 0 0 0 0 0 0 0
6251 0 0 0 0 0 0 0 0 0 0 0
6330 0 0 0 0 0 0 0 0 0 0 0
