# distance(pc) r21 r21err co21(Jy/b.km/s) peak(Jy/b) disp(km/s) w1(Jy/b) w2(Jy/b) w3(Jy/b)
5.547724746244730341e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.655604959931224585e-04 1.927771081682294607e-04 1.219071447849273682e-03
5.422194149324643149e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.682016103994101286e-04 1.958342472789809108e-04 1.169861992821097374e-03
5.304248674818318250e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.676853957585990429e-04 1.916737819556146860e-04 1.128266565501689911e-03
5.194405037423937756e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.669426951091736555e-04 1.841953489929437637e-04 1.102497335523366928e-03
5.093187455532477543e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.699452790897339582e-04 1.775347482180222869e-04 1.095803570933640003e-03
5.001119704279723010e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.781094856094568968e-04 1.725366309983655810e-04 1.100211986340582371e-03
4.918715605706006500e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.902461030520498753e-04 1.700487773632630706e-04 1.111495075747370720e-03
4.846468115678198046e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.108145658392459154e-04 1.760087761795148253e-04 1.139035797677934170e-03
4.784837327982385432e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.550717421807348728e-04 2.001074171857908368e-04 1.185888191685080528e-03
4.734237888629184454e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.392542807385325432e-04 2.497107197996228933e-04 1.234552939422428608e-03
4.695026473665597223e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.579792825505137444e-04 3.208614070899784565e-04 1.262962701730430126e-03
4.667490103021734285e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.588680600747466087e-04 3.853068046737462282e-04 1.283373218029737473e-03
4.651836111258697201e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.868908578529953957e-04 4.115308111067861319e-04 1.328025129623711109e-03
4.648184551085838393e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.305481121875345707e-04 3.899187140632420778e-04 1.402971684001386166e-03
4.656563658603602562e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.276978529058396816e-04 3.384969895705580711e-04 1.482179854065179825e-03
4.676908772159755245e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.335129681043326855e-04 2.873728808481246233e-04 1.522565493360161781e-03
4.709064800005327015e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.752024542540311813e-04 2.543532464187592268e-04 1.482752384617924690e-03
4.752792020440185297e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.445036174729466438e-04 2.384943800279870629e-04 1.351474551483988762e-03
4.807774720206093662e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.280747089069336653e-04 2.352502924622967839e-04 1.172956894151866436e-03
4.873631972512971515e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.180473042652010918e-04 2.393758186371996999e-04 1.039913040585815907e-03
4.949929748978782300e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.131487221457064152e-04 2.431110187899321318e-04 1.021355157718062401e-03
5.036193553670113943e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.129446751903742552e-04 2.401673409622162580e-04 1.069470425136387348e-03
5.131920846528069887e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.143801343161612749e-04 2.318301558261737227e-04 1.112106139771640301e-03
5.236592662789800670e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.127444408368319273e-04 2.224649651907384396e-04 1.133323647081851959e-03
5.349684003179221691e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.049698763992637396e-04 2.147961204173043370e-04 1.154272933490574360e-03
5.470672740161816364e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.925498749595135450e-04 2.097478281939402223e-04 1.176107209175825119e-03
5.599046937268814872e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.815966192632913589e-04 2.071962371701374650e-04 1.167950918897986412e-03
5.734310600473849263e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.761723346542567015e-04 2.062849089270457625e-04 1.122810412198305130e-03
5.875987968197109694e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.769216418731957674e-04 2.061519480776041746e-04 1.070999191142618656e-03
6.023626501246870248e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.820991842076182365e-04 2.070392656605690718e-04 1.051642699167132378e-03
6.176798761248628580e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.887003986164927483e-04 2.095333620673045516e-04 1.077802618965506554e-03
6.335103372138596569e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.924917837139219046e-04 2.122399455402046442e-04 1.104611670598387718e-03
6.498165250651902170e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.899214498233050108e-04 2.131408109562471509e-04 1.082865521311759949e-03
6.665635274027422383e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.798870602622628212e-04 2.104833547491580248e-04 1.001677359454333782e-03
6.837189530990637650e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.652414598036557436e-04 2.030318573815748096e-04 8.982334984466433525e-04
7.012528278470188525e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.518519224599003792e-04 1.908843114506453276e-04 8.249554084613919258e-04
7.191374703747834246e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.431447839830070734e-04 1.781653263606131077e-04 7.873827707953751087e-04
7.373473571222932151e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.385048185009509325e-04 1.691323559498414397e-04 7.645859150215983391e-04
7.558589814676993228e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.355270309839397669e-04 1.661205315031111240e-04 7.390507380478084087e-04
7.746507120985821530e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.316171641927212477e-04 1.676312385825440288e-04 7.067263359203934669e-04
7.937026538671256276e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.240868391003459692e-04 1.680680434219539165e-04 6.763717392459511757e-04
8.129965134596352073e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.126180672552436590e-04 1.638407702557742596e-04 6.620155763812363148e-04
8.325154714562066147e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.986630424857139587e-04 1.567468571010977030e-04 6.734181079082190990e-04
8.522440617198393738e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.857453655451536179e-04 1.509172288933768868e-04 7.150748278945684433e-04
8.721680586338530702e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.781319199129939079e-04 1.488260168116539717e-04 7.877835305407643318e-04
8.922743723451676487e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.783532545436173677e-04 1.500586367910727859e-04 8.741152705624699593e-04
9.125509519474719127e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.816548803821206093e-04 1.515656913397833705e-04 9.259453509002923965e-04
9.329866963723976369e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.810627920553088188e-04 1.498817437095567584e-04 9.087037178687751293e-04
9.535713726343310555e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.711374545469880104e-04 1.416619488736614585e-04 8.359877392649650574e-04
9.742955410133145051e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.520752896089106798e-04 1.268859195988625288e-04 7.665175944566726685e-04
9.951504867320414633e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.314367011422291398e-04 1.119675289373844862e-04 7.513716700486838818e-04
1.016128157647189437e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.197256253566592932e-04 1.046935940394178033e-04 7.576580392196774483e-04
1.037221107499319987e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.272128185722976923e-04 1.095222178264521062e-04 7.259527919813990593e-04
1.058422444265794184e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.679048338904976845e-04 1.317015849053859711e-04 6.332952179946005344e-04
1.079725783178218080e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.613741137087345123e-04 1.819281169446185231e-04 5.130807985551655293e-04
1.101125204003398903e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.099946283735334873e-04 2.642985200509428978e-04 4.251979989930987358e-04
1.122615212202565090e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.574466824531555176e-04 3.486211644485592842e-04 3.965511859860271215e-04
1.144190703616220708e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.254926022142171860e-04 3.902314347214996815e-04 4.170396714471280575e-04
1.024807826999863755e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.605053400155156851e-04 2.226186770712956786e-04 9.874394163489341736e-04
1.003620831846052170e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.590277385432273149e-04 2.249693061457946897e-04 9.678612696006894112e-04
9.825465468307264018e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.624767752829939127e-04 2.328150440007448196e-04 9.603936341591179371e-04
9.615923824360565050e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.710321954917162657e-04 2.417744835838675499e-04 9.899424621835350990e-04
9.407663651949267660e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.865211376454681158e-04 2.495622320566326380e-04 1.028727390803396702e-03
9.200771969892990455e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.118417320773005486e-04 2.575590333435684443e-04 1.049895421601831913e-03
8.995343203745949722e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.458563100546598434e-04 2.675273572094738483e-04 1.054431661032140255e-03
8.791479904881301991e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.744947702623903751e-04 2.750122512225061655e-04 1.056133769452571869e-03
8.589293540944692722e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.777906626462936401e-04 2.714342845138162374e-04 1.047139172442257404e-03
8.388905363247558853e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.481982952915132046e-04 2.540571149438619614e-04 1.001877011731266975e-03
8.190447356356470664e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.966611741110682487e-04 2.288447285536676645e-04 9.140634210780262947e-04
7.994063274733216531e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.438876349013298750e-04 2.044858265435323119e-04 8.220110903494060040e-04
7.799909769988635162e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.079552891198545694e-04 1.852440473157912493e-04 7.982386741787195206e-04
7.608157610915072837e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.897489805240184069e-04 1.692299556452780962e-04 8.625389891676604748e-04
